t,y
1045.0,-7.3851833812697425
1046.0,-7.13766939585323
1047.0,-7.2136892977577185
1048.0,-6.7742746813535435
1049.0,-6.8048506250918
1050.0,-6.532468347157301
1051.0,-6.3649515184867305
1052.0,-5.944760511890672
1053.0,-5.412579003465333
1054.0,-4.646603523107778
1055.0,-5.369677008563043
1056.0,-5.6952393765224505
1057.0,-4.8857099143950276
1058.0,-5.271961897121189
1059.0,-5.351956676163398
1060.0,-5.130860110665338
1061.0,-5.563759599381521
1062.0,-5.25383762035205
1063.0,-5.443918655943297
1064.0,-5.533497758313393
1065.0,-5.62701057330897
1066.0,-5.896813988023466
1067.0,-6.121972582104344
1068.0,-6.288020223788276
1069.0,-6.504738778103851
1070.0,-7.111768912119438
1071.0,-7.471656084204012
1072.0,-7.421895477781254
1073.0,-8.012116032261646
1074.0,-7.933103349044576
1075.0,-8.005873389441858
1076.0,-8.335222871252991
1077.0,-8.938835522076898
1078.0,-9.11565351882387
1079.0,-9.057682309304216
1080.0,-9.388041643575423
1081.0,-9.517687377498007
1082.0,-9.447672897544498
1083.0,-9.862371280787562
1084.0,-9.79966990850292
1085.0,-9.904325810789521
1086.0,-9.944199384171588
1087.0,-9.867453576179729
1088.0,-9.500553759986024
1089.0,-9.522561143609131
1090.0,-9.571598869649039
1091.0,-9.296766120177493
1092.0,-9.380810946931215
1093.0,-9.017370221569111
1094.0,-8.283991015467436
1095.0,-8.463672863599948
1096.0,-8.084582289752234
1097.0,-7.986702912429427
1098.0,-7.675100811203472
1099.0,-7.384831648322822
1100.0,-7.456950925423775
1101.0,-7.055680616237755
1102.0,-6.582947511414173
1103.0,-6.79319119656441
1104.0,-6.590901846177998
1105.0,-6.409125668405892
1106.0,-6.203908364156059
1107.0,-6.081061932911369
1108.0,-5.912416487207478
1109.0,-6.016941312514955
1110.0,-6.1205898184955325
1111.0,-5.96213385953974
1112.0,-6.130983294802677
1113.0,-6.585701078919953
1114.0,-6.110245789037961
1115.0,-6.40217055565856
1116.0,-6.900497374697942
1117.0,-7.043163039730409
1118.0,-7.14712581405535
1119.0,-7.639294467327475
1120.0,-7.782897112961177
1121.0,-8.017139636685787
1122.0,-8.632817037726987
1123.0,-8.869987145889295
1124.0,-8.938769996869297
1125.0,-9.299358635497029
1126.0,-9.511276753491638
1127.0,-9.937157742649568
1128.0,-10.210313724002104
1129.0,-10.696113807530654
1130.0,-10.772101229879048
1131.0,-10.768939983333055
1132.0,-10.798247326278814
1133.0,-10.958116147956668
1134.0,-11.141096705624996
1135.0,-11.211748839534229
1136.0,-11.15069481056231
1137.0,-11.151556849267866
1138.0,-10.890749532897235
1139.0,-10.998860858310673
1140.0,-11.13594461746417
1141.0,-10.956018112726007
1142.0,-10.33695977405096
1143.0,-10.567315006209734
1144.0,-10.034743247794978
1145.0,-9.96345003376246
1146.0,-9.694874466942746
1147.0,-9.426280724735307
1148.0,-8.930876317835482
1149.0,-8.896161723096
1150.0,-8.599971229537049
1151.0,-8.593713203262931
1152.0,-8.041453470112401
1153.0,-7.744262363735358
1154.0,-7.571912577706317
1155.0,-7.161673071225742
1156.0,-7.221750526369956
1157.0,-7.023070707726652
1158.0,-6.647194159649688
1159.0,-7.143155717510828
1160.0,-6.873555270726685
1161.0,-6.480415231749147
1162.0,-6.567962010245302
1163.0,-6.643501387973897
1164.0,-6.669307814685649
1165.0,-6.855320688089303
1166.0,-6.705619388653483
1167.0,-5.750437467576237
1168.0,-5.941085014690633
1169.0,-6.140665462875818
1170.0,-6.33339733037268
1171.0,-6.836328256952476
1172.0,-6.645198019617823
1173.0,-7.071653073387566
1174.0,-6.871200584584409
1175.0,-7.525219299423645
1176.0,-7.639326658749183
1177.0,-7.896612688703667
1178.0,-8.305387723399415
1179.0,-8.115498332470942
1180.0,-8.066040501830766
1181.0,-8.67485623435921
1182.0,-8.870687205286778
1183.0,-8.984715605793461
1184.0,-9.44282364251818
1185.0,-9.056029411333697
1186.0,-8.958888332324703
1187.0,-8.731321985589558
1188.0,-8.704476299899262
1189.0,-8.988927413134537
1190.0,-8.845272002056353
1191.0,-8.330321994107845
1192.0,-8.522866069607508
1193.0,-8.432637995264841
1194.0,-7.69374301091894
1195.0,-7.566499035215712
1196.0,-7.6170172402442775
1197.0,-7.543858915209649
1198.0,-7.702548990978468
1199.0,-6.671795485993501
1200.0,-6.849499483990156
1201.0,-6.911383181421646
1202.0,-5.5723975874011495
1203.0,-5.607705441995938
1204.0,-5.9268472730071995
1205.0,-5.732153070328803
1206.0,-4.867160923995776
1207.0,-5.244078785915406
1208.0,-4.379580929140818
1209.0,-4.4625867270026
1210.0,-4.377189815427567
1211.0,-4.336786744957259
1212.0,-4.352378764893672
1213.0,-4.09015610791579
1214.0,-4.546397343167028
1215.0,-4.388570741661196
1216.0,-4.209723945231244
1217.0,-4.352973561565835
1218.0,-5.077824061254633
1219.0,-4.9556823687786675
1220.0,-4.8271066564876595
1221.0,-5.224929484737324
1222.0,-4.597215566486371
1223.0,-5.575216328227677
1224.0,-5.679711005383758
1225.0,-5.524426348210975
1226.0,-5.882865485665491
1227.0,-6.255688275831437
1228.0,-6.67780828630281
1229.0,-6.45140658676863
1230.0,-6.333129476415718
1231.0,-6.7047110357024
1232.0,-7.3375396008825495
1233.0,-6.466386147766158
1234.0,-7.831573167431126
1235.0,-7.970809289252976
1236.0,-7.009577861082175
1237.0,-7.341295344382774
1238.0,-7.6696212511802235
1239.0,-7.885446487124167
1240.0,-6.447755353832244
1241.0,-7.298989696306908
1242.0,-7.048917401530623
1243.0,-7.04182803947012
1244.0,-6.877585869903962
1245.0,-6.7015010283367396
1246.0,-6.474033020464276
1247.0,-6.7864691933719055
1248.0,-6.585139020334435
1249.0,-7.033340018273329
1250.0,-6.445998841179613
1251.0,-5.815146316329484
1252.0,-5.30268039336637
1253.0,-5.321988829638242
1254.0,-5.564412308467368
1255.0,-5.810961684380741
1256.0,-6.330612761845449
1257.0,-4.475254364803776
1258.0,-5.124574165718213
1259.0,-4.963757497585972
1260.0,-4.626718634317269
1261.0,-5.247373594415867
1262.0,-4.738677953824533
1263.0,-3.662431788744695
1264.0,-4.339366372138183
1265.0,-4.4265674148330145
1266.0,-5.337719537857821
1267.0,-3.6873825816696435
1268.0,-5.411460365138767
1269.0,-4.009345269741722
1270.0,-5.9366762949878975
1271.0,-4.483639511774559
1272.0,-4.528572592107301
1273.0,-5.778145177545511
1274.0,-5.3761214557068016
1275.0,-5.484563076020574
1276.0,-6.265095152272553
1277.0,-6.719784097818132
1278.0,-6.828052495512962
1279.0,-6.156261751677132
1280.0,-6.595797987908822
1281.0,-6.961072994427961
1282.0,-6.414736740235282
1283.0,-6.749521357859706
1284.0,-7.430782346778917
1285.0,-7.7307411008145435
1286.0,-7.046516739440433
1287.0,-7.588684364935633
1288.0,-7.357639511614988
1289.0,-6.7376272894179525
1290.0,-7.232293269697185
1291.0,-7.836105908970454
1292.0,-7.368416401864823
1293.0,-7.825769701133892
1294.0,-6.65495561584342
1295.0,-7.544235317480004
1296.0,-7.1347355893339035
1297.0,-7.006488517586072
1298.0,-6.97681772730077
1299.0,-7.788634146865543
1300.0,-7.457410595784406
1301.0,-6.9172961920026195
1302.0,-6.473164852834861
1303.0,-6.553763071763301
1304.0,-6.787791997623216
1305.0,-6.842075904609378
1306.0,-6.338907182397888
1307.0,-6.269669412503322
1308.0,-5.773096290061272
1309.0,-6.04327531046443
1310.0,-5.593581311470448
1311.0,-6.03040675772149
1312.0,-5.8495938758255885
1313.0,-5.858283091060859
1314.0,-6.0183256711407775
1315.0,-5.453086061805665
1316.0,-6.041371451427244
1317.0,-5.95194554851689
1318.0,-5.815729571810886
1319.0,-6.347970427973317
1320.0,-6.033206098023494
1321.0,-6.258184181025979
1322.0,-6.219058464939212
1323.0,-6.188042361599891
1324.0,-6.569175633405194
1325.0,-6.456802564123867
1326.0,-5.998187311473117
1327.0,-6.608202321736302
1328.0,-6.2926119609401505
1329.0,-6.699356042344269
1330.0,-6.656162862629971
1331.0,-7.31900271839742
1332.0,-7.10470434108878
1333.0,-7.18804827432591
1334.0,-7.53415086056533
1335.0,-7.680575826773387
1336.0,-7.972257565329258
1337.0,-7.005060488597476
1338.0,-7.883978746902313
1339.0,-7.135298018132056
1340.0,-7.756658019962219
1341.0,-7.888524007832304
1342.0,-7.394129420103146
1343.0,-7.778045448937057
1344.0,-7.35993877279692
1345.0,-7.601040692732935
1346.0,-7.289906641781171
1347.0,-7.673901673982993
1348.0,-7.0451804506701885
1349.0,-7.069739007050959
1350.0,-7.405045929816788
1351.0,-6.251026630481291
1352.0,-6.779778543195436
1353.0,-6.173473243363462
1354.0,-6.278918746304209
1355.0,-6.6931832248609275
1356.0,-6.65814279041363
1357.0,-6.560651708328044
1358.0,-6.862775174509789
1359.0,-6.46591808483819
1360.0,-6.134803874907954
1361.0,-5.728290614256987
1362.0,-6.278644087480831
1363.0,-5.798347063858941
1364.0,-6.311118543825477
1365.0,-6.111590703386124
1366.0,-6.062055589665988
1367.0,-5.851052055673721
1368.0,-5.838317165711588
1369.0,-5.735651821392314
1370.0,-5.81300871760641
1371.0,-5.97872370538553
1372.0,-5.993371059459839
1373.0,-5.775117304833728
1374.0,-6.322031584266372
1375.0,-6.102211395139162
1376.0,-6.754580722531909
1377.0,-6.342393698709686
1378.0,-6.620330817251601
1379.0,-6.598908681363643
1380.0,-6.462967868298956
1381.0,-6.7310873667400735
1382.0,-6.661750911200532
1383.0,-6.61856143382181
1384.0,-6.910491012552497
1385.0,-6.817739268214904
1386.0,-7.170375616645776
1387.0,-7.152934872206341
1388.0,-7.2875779336396995
1389.0,-7.0127409107263725
1390.0,-7.147028169234932
1391.0,-7.321458372856464
1392.0,-7.188162865438337
1393.0,-7.0043860149179284
1394.0,-7.1672481394481045
1395.0,-7.283711191158483
1396.0,-7.0336183793260885
1397.0,-7.335771006682928
1398.0,-6.778019604971463
1399.0,-6.896932957502907
1400.0,-6.8098769305057525
1401.0,-6.481260791147235
1402.0,-6.750430931173311
1403.0,-6.089410759380584
1404.0,-6.377981665020306
1405.0,-6.270628309514985
1406.0,-5.9071433979509695
1407.0,-5.847714951792826
1408.0,-5.463726797565428
1409.0,-5.7862130855308465
1410.0,-5.676770661799984
1411.0,-5.802365852690377
1412.0,-5.545186155813447
1413.0,-5.538173892445689
1414.0,-5.440133666512182
1415.0,-5.595128927667885
1416.0,-5.04391263668118
1417.0,-5.495837211583986
1418.0,-5.7017212390884495
1419.0,-5.466642286959236
1420.0,-5.401531145269026
1421.0,-5.519980782600715
1422.0,-5.230749203307338
1423.0,-5.476977408001588
1424.0,-5.5235268091713055
1425.0,-5.516240125694065
1426.0,-5.6534218843593
1427.0,-5.644539434239825
1428.0,-6.058300815488553
1429.0,-6.077333126411983
1430.0,-5.999328091873006
1431.0,-6.587461009243698
1432.0,-6.515087962992014
1433.0,-6.328683100226341
1434.0,-6.5706555351149305
1435.0,-4.642166308169251
1436.0,-4.736777488865945
1437.0,-5.111737997132876
1438.0,-4.916102529529467
1439.0,-4.8311480556569
1440.0,-5.021447544560367
1441.0,-5.210011602304083
1442.0,-4.910163667816552
1443.0,-4.927686795380789
1444.0,-4.905508365889073
1445.0,-4.824605948023723
1446.0,-5.366200706691216
1447.0,-4.647025622292091
1448.0,-4.396272446791162
1449.0,-4.51813373339306
1450.0,-4.44175705541125
1451.0,-4.228877054643915
1452.0,-4.156686863905971
1453.0,-3.963037047517816
1454.0,-3.9357767246286675
1455.0,-3.931194052156411
1456.0,-3.835269147566964
1457.0,-3.6996712503468174
1458.0,-3.640473238564912
1459.0,-3.4643539063995776
1460.0,-2.821685992090482
1461.0,-2.910856228440029
1462.0,-3.090302965015012
1463.0,-2.9769639331747206
1464.0,-2.8269349807591415
1465.0,-2.9467752364995334
1466.0,-2.78834293423485
1467.0,-2.649003713812782
1468.0,-2.841430533661136
1469.0,-2.809901032420296
1470.0,-2.758351921403896
1471.0,-3.0893984575571394
1472.0,-3.0721631120864235
1473.0,-3.3214759597470422
1474.0,-3.3944889307355393
1475.0,-3.6090004798535906
1476.0,-3.81522070195945
1477.0,-3.8223036403189763
1478.0,-3.903963699399627
1479.0,-4.178987840468014
1480.0,-4.272613791787089
1481.0,-4.746664922506669
1482.0,-5.034541274044629
1483.0,-4.800900258274777
1484.0,-4.886068112165115
1485.0,-5.187618724065911
1486.0,-4.981219012018064
1487.0,-5.201471127901992
1488.0,-4.8241924637966545
1489.0,-5.652618609273438
1490.0,-5.917109953004035
1491.0,-5.87679776393118
1492.0,-5.835124031962003
1493.0,-5.528299589031979
1494.0,-6.225860643579353
1495.0,-5.1804027741270655
1496.0,-5.539368826975269
1497.0,-5.438024724779543
1498.0,-5.561286358654372
1499.0,-5.1404632401115204
1500.0,-4.95162532659927
1501.0,-4.831031201925997
1502.0,-4.521000608740832
1503.0,-4.633454707258905
1504.0,-4.555730085002584
1505.0,-3.9291976611799977
1506.0,-3.902483883287573
1507.0,-3.7104335654978504
1508.0,-3.2811361119965325
1509.0,-3.8267153275746835
1510.0,-3.6575365107937277
1511.0,-2.8568937033092143
1512.0,-3.702100057441179
1513.0,-3.5962006851802895
1514.0,-2.843723508036085
1515.0,-3.0424514008040515
1516.0,-3.115686754769127
1517.0,-3.239515335121829
1518.0,-3.2779170038079153
1519.0,-3.4301070603807657
1520.0,-3.041000413560294
1521.0,-3.8319030260914912
1522.0,-3.9243506936793144
1523.0,-3.3992909539942953
1524.0,-4.2654595821369
1525.0,-3.6651783360887045
1526.0,-4.778067030328644
1527.0,-4.4606902749865
1528.0,-5.859681248006602
1529.0,-5.409906943943658
1530.0,-6.322471458342665
1531.0,-5.606780202499261
1532.0,-6.630134529122044
1533.0,-6.241346668339363
1534.0,-6.646745018896959
1535.0,-7.156423706551132
1536.0,-7.477893755128458
1537.0,-7.138376777939163
1538.0,-6.2990161636119515
1539.0,-7.173530187003661
1540.0,-6.690079764121396
1541.0,-7.073276158819385
1542.0,-6.63580565604442
1543.0,-7.682427819132412
1544.0,-6.978361017845546
1545.0,-6.270762965919603
1546.0,-6.575585613342623
1547.0,-6.3557363821374455
1548.0,-6.295008017236318
1549.0,-5.394694037821579
1550.0,-5.5216931901939175
1551.0,-5.384165907327082
1552.0,-4.873399168486132
1553.0,-4.6442415760594145
1554.0,-4.558624143212778
1555.0,-3.7344528298998525
1556.0,-4.2081737249584235
1557.0,-3.8465538991966346
1558.0,-4.05852980144328
1559.0,-3.53826172733304
1560.0,-2.756822953084379
1561.0,-3.6284218963231663
1562.0,-3.760709364117284
1563.0,-2.758692040199832
1564.0,-3.24745185747264
1565.0,-3.1500614180556776
1566.0,-3.258105008720153
1567.0,-3.2798336873150276
1568.0,-3.0423008856592646
1569.0,-3.9378575951850916
1570.0,-4.180058071850763
1571.0,-3.8756337616032503
1572.0,-4.845040696501654
1573.0,-4.965953740313853
1574.0,-3.746769824908016
1575.0,-4.49283380609685
1576.0,-5.089248251707626
1577.0,-4.778281325370111
1578.0,-6.04854285251801
1579.0,-5.95809999944416
1580.0,-5.75774242674059
1581.0,-5.841230824119833
1582.0,-6.191903994347598
1583.0,-7.715149501372902
1584.0,-7.135986578383639
1585.0,-6.584045623551278
1586.0,-7.016236713277739
1587.0,-5.751085923114646
1588.0,-6.458549713882622
1589.0,-6.573971570972091
1590.0,-7.230312386134795
1591.0,-6.62984360850452
1592.0,-6.3518059002142016
1593.0,-5.77375727821285
1594.0,-5.664558287302677
1595.0,-5.35380249506688
1596.0,-5.9390441682063395
1597.0,-4.63499050113184
1598.0,-5.542867323490748
1599.0,-4.862864455214464
1600.0,-4.127162763785145
1601.0,-4.056420376225541
1602.0,-4.105365785023764
1603.0,-3.7180528671721853
1604.0,-3.7305038376615545
1605.0,-2.575605025126631
1606.0,-2.0176223104547404
1607.0,-2.361004261290051
1608.0,-2.2875392784483357
1609.0,-2.5643988120715244
1610.0,-1.4487360697027571
1611.0,-0.824646783676525
1612.0,-2.404556437988576
1613.0,-2.084190542735743
1614.0,-1.9459677574813052
1615.0,-1.954109112339577
1616.0,-1.7292643066077953
1617.0,-1.3064194348005782
1618.0,-1.7049134322425465
1619.0,-2.0798118952231963
1620.0,-2.7758987846000966
1621.0,-3.1560909474607763
1622.0,-3.2751806042776788
1623.0,-2.638430649430414
1624.0,-3.514705991903277
1625.0,-3.9250297465318
1626.0,-4.089028525075043
1627.0,-3.9713327013740924
1628.0,-5.000401030068479
1629.0,-4.2302208874171034
1630.0,-4.893564256616069
1631.0,-5.207704680036195
1632.0,-5.124914875864801
1633.0,-5.3262592889935325
1634.0,-5.611090576100359
1635.0,-5.630998120617623
1636.0,-5.858278667114374
1637.0,-5.316424020956599
1638.0,-5.662685298100086
1639.0,-5.710653111207134
1640.0,-5.209645813740919
1641.0,-4.669826094009544
1642.0,-4.933356909728305
1643.0,-4.898573998750039
1644.0,-4.336237922118832
1645.0,-3.596756648672745
1646.0,-4.390303006827369
1647.0,-3.536387452081848
1648.0,-3.304458232001081
1649.0,-2.727083216280959
1650.0,-2.4979613232778233
1651.0,-2.5755840396746463
1652.0,-2.753348976636654
1653.0,-1.7804976816472666
1654.0,-2.033202973732309
1655.0,-1.8662424867565863
1656.0,-1.1070470770217806
1657.0,-1.5479189899831782
1658.0,-0.8075492369454054
1659.0,-1.0364096309259958
1660.0,-1.0131829320899985
1661.0,-1.0258753406404963
1662.0,-1.583697575031735
1663.0,-1.6967657257685493
1664.0,-1.2975196831236402
1665.0,-1.3593121528125471
1666.0,-1.6639858983710623
1667.0,-2.0973295239424714
1668.0,-2.122760104254888
1669.0,-2.401474479738932
1670.0,-2.881214153385679
1671.0,-2.6961226603952255
1672.0,-3.6300880499872847
1673.0,-3.384712998823249
1674.0,-3.725461895604258
1675.0,-3.8723640501159373
1676.0,-4.599170683107998
1677.0,-4.614944055164048
1678.0,-4.409065742971116
1679.0,-4.959090744662091
1680.0,-5.275266438191419
1681.0,-5.351225694090889
1682.0,-5.583495060976522
1683.0,-5.2588054196756255
1684.0,-5.580077615957447
1685.0,-5.834323825693893
1686.0,-5.77222084272185
1687.0,-5.8698832210086005
1688.0,-5.500000947907392
1689.0,-5.910654905820314
1690.0,-5.826185135585426
1691.0,-5.107143056626205
1692.0,-4.814934856061418
1693.0,-4.94027709087362
1694.0,-4.803535185871254
1695.0,-4.493011135618228
1696.0,-4.503830928148057
1697.0,-4.135017616251244
1698.0,-3.9346103638241643
1699.0,-3.6150437124428274
1700.0,-3.7778159562061653
1701.0,-3.4011958283422414
1702.0,-2.993804594119979
1703.0,-3.0857153739271164
1704.0,-2.998317514576385
1705.0,-2.3886601711728153
1706.0,-2.6286638782168774
1707.0,-2.669776998653674
1708.0,-2.818353889958243
1709.0,-2.4351224712401116
1710.0,-2.472994069624078
1711.0,-2.692011173413815
1712.0,-2.907941736097314
1713.0,-2.8590571777109215
1714.0,-3.1283170618243523
1715.0,-3.3117187898552913
1716.0,-3.371413670140874
1717.0,-3.7215675022957533
1718.0,-3.7446316350500304
1719.0,-3.921382366585548
1720.0,-4.378471100130156
1721.0,-4.699860624428792
1722.0,-4.501090990865793
1723.0,-5.114798489870041
1724.0,-5.30295471684878
1725.0,-5.391238662622215
1726.0,-5.538192063290873
1727.0,-5.854196356089335
1728.0,-4.98676191981936
1729.0,-5.261579272462073
1730.0,-5.468563245641385
1731.0,-5.201439458920888
1732.0,-5.107784414534916
1733.0,-5.267401229933808
1734.0,-5.5161171101613915
1735.0,-5.241474109012469
1736.0,-5.425463802525665
1737.0,-5.485886855610817
1738.0,-5.246902086369432
1739.0,-5.219026342553488
1740.0,-5.2234059556587775
1741.0,-5.057540760122892
1742.0,-4.618877887588448
1743.0,-4.862391475798247
1744.0,-4.278375206637544
1745.0,-4.4458336851335
1746.0,-4.330210081186071
1747.0,-4.088354363594661
1748.0,-3.2608649631499476
1749.0,-3.4349401162154893
1750.0,-3.2091561034947964
1751.0,-2.814506730267383
1752.0,-2.745260915164246
1753.0,-3.0166760660103233
1754.0,-2.503979259497881
1755.0,-2.5294925898536795
1756.0,-2.550149223099422
1757.0,-2.432195114271435
1758.0,-2.1712274969794794
1759.0,-2.5655474035586083
1760.0,-2.339994559887373
1761.0,-2.4540119873352344
1762.0,-2.8556270776656025
1763.0,-2.741393364568494
1764.0,-2.639858190987213
1765.0,-2.52735515708835
1766.0,-2.705572037863846
1767.0,-2.9180158565261447
1768.0,-3.349215878670179
1769.0,-2.949762087130445
1770.0,-3.4303642782959844
1771.0,-3.8412330802320924
1772.0,-3.8123693448167506
1773.0,-3.7181653910967203
1774.0,-4.048298424096097
1775.0,-3.9757918183157455
1776.0,-4.037568208222357
1777.0,-4.02665054133777
1778.0,-4.403686006546135
1779.0,-4.239494558589869
1780.0,-4.310779410788471
1781.0,-3.9033340304560045
1782.0,-4.763535397667415
1783.0,-4.391936896533921
1784.0,-4.478891195378986
1785.0,-4.202682084813195
1786.0,-4.850459762676479
1787.0,-3.855534700602113
1788.0,-4.045819462333678
1789.0,-4.429751229095275
1790.0,-3.9140782458862144
1791.0,-3.518152033194376
1792.0,-3.9793018035879593
1793.0,-3.392075039848585
1794.0,-3.5371427793310177
1795.0,-3.2424013263961124
1796.0,-2.921128749634968
1797.0,-2.7221329683762834
1798.0,-2.7645845139435044
1799.0,-2.4024887561967536
1800.0,-2.103395876568567
1801.0,-2.308561985307847
1802.0,-1.672233285594829
1803.0,-1.5577629079745625
1804.0,-2.0576519849378343
1805.0,-2.0533393375943776
1806.0,-2.3263793916857645
1807.0,-1.7963850042706495
1808.0,-1.8496737681329707
1809.0,-1.4678761556817057
1810.0,-2.231107187847032
1811.0,-1.84662620730521
1812.0,-1.4642870631271925
1813.0,-2.090130870928575
1814.0,-2.166039277011506
1815.0,-2.4790100208040045
1816.0,-1.1453769601066854
1817.0,-2.4148968099675616
1818.0,-2.710330932772613
1819.0,-2.637505381398579
1820.0,-2.732919543304604
1821.0,-2.6559518996128366
1822.0,-2.3588089579814238
1823.0,-2.8725113622569394
1824.0,-3.2022498942649493
1825.0,-3.4934660715528256
1826.0,-3.0240791807752814
1827.0,-3.0905964086498043
1828.0,-2.5850345157361243
1829.0,-3.189563674801866
1830.0,-3.3058668289593656
1831.0,-3.7079408753914125
1832.0,-3.4351775937769506
1833.0,-3.492970694940504
1834.0,-3.458643763252464
1835.0,-3.6745645593282212
1836.0,-3.040697774293738
1837.0,-3.2704634513551687
1838.0,-3.2387488556731148
1839.0,-3.793183308167677
1840.0,-2.8138325425744743
1841.0,-2.733157175303767
1842.0,-3.194375175100525
1843.0,-2.338161185930284
1844.0,-3.226296592800898
1845.0,-2.5629983833185497
1846.0,-2.567781393287164
1847.0,-2.912716657305398
1848.0,-2.1742784966069677
1849.0,-1.431877640140725
1850.0,-2.0429371660718454
1851.0,-2.189022852113598
1852.0,-1.7204751900166242
1853.0,-1.8014190665773153
1854.0,-1.7780985084626892
1855.0,-1.929345785819077
1856.0,-1.0842858714182455
1857.0,-1.4825362394049626
1858.0,-1.9033667234177716
1859.0,-1.7173929131794696
1860.0,-2.0087805652064104
1861.0,-1.9734936970933545
1862.0,-2.022602110448849
1863.0,-2.28788386527372
1864.0,-1.4912146070625694
1865.0,-2.03238164523198
1866.0,-1.7273428686497625
1867.0,-2.355591130716093
1868.0,-2.1689270694865774
1869.0,-2.552381874751347
1870.0,-2.005069002795016
1871.0,-2.5373999499908617
1872.0,-2.8528053195947845
1873.0,-3.3606640874813047
1874.0,-2.594293796192773
1875.0,-3.1302332684294227
1876.0,-2.907307652489764
1877.0,-3.2045764798584973
1878.0,-2.630692182722382
1879.0,-2.8838958143174938
1880.0,-2.9876079315777675
1881.0,-3.515566056968988
1882.0,-3.070407700894762
1883.0,-2.5412540789138376
1884.0,-3.700479817509146
1885.0,-3.258955010199326
1886.0,-4.0681187292053504
1887.0,-2.69527600139139
1888.0,-3.4696965699057634
1889.0,-2.910203816150154
1890.0,-3.9750066892715736
1891.0,-2.364245321733014
1892.0,-3.25328062129943
1893.0,-2.7871317017281765
1894.0,-2.885807684456458
1895.0,-2.983838470345532
1896.0,-2.0545183742013013
1897.0,-3.4196981652575342
1898.0,-2.4886482085393142
1899.0,-2.1399035752388733
1900.0,-2.462578634216964
1901.0,-2.4208024988556596
1902.0,-2.3563568629331275
1903.0,-2.7485665398231705
1904.0,-2.1495139293701886
1905.0,-1.8968087024272102
1906.0,-2.040703625978442
1907.0,-2.1501156010318496
1908.0,-2.2179272827394385
1909.0,-2.1195056617017727
1910.0,-1.4880910723414607
1911.0,-2.873645352659518
1912.0,-2.0293707035990334
1913.0,-2.2168107691916523
1914.0,-1.5481663216087576
1915.0,-2.1739172479291895
1916.0,-1.677641145059373
1917.0,-3.191399894519646
1918.0,-2.2619672729844953
1919.0,-2.432641949332974
1920.0,-2.108340702003384
1921.0,-3.3923537052362063
1922.0,-2.93399789861237
1923.0,-2.966986598610709
1924.0,-3.297610893626765
1925.0,-2.771486947483253
1926.0,-3.4686415514099576
1927.0,-2.701483643928126
1928.0,-3.1718351761425803
1929.0,-3.3103182568874634
1930.0,-3.543673760669871
1931.0,-4.205891512549559
1932.0,-4.046336148462866
1933.0,-3.747516958381399
1934.0,-3.7556379593971068
1935.0,-3.568870205081975
1936.0,-4.197135628110646
1937.0,-4.329820575752166
1938.0,-3.733052782047897
1939.0,-4.264626055272177
1940.0,-3.6616932164808484
1941.0,-3.5004714559766716
1942.0,-3.6760627117991906
1943.0,-3.857588573741295
1944.0,-3.6366235126744466
1945.0,-3.3599984959317215
1946.0,-3.4336218759317205
1947.0,-2.6395073191695326
1948.0,-3.5011642475912548
1949.0,-3.3766743952891343
1950.0,-3.2395880777625807
1951.0,-2.9960537636500324
1952.0,-3.338170205422199
1953.0,-2.762818721787235
1954.0,-2.6556985233975396
1955.0,-2.3418067567524954
1956.0,-2.152691947396736
1957.0,-2.5324868062039503
1958.0,-1.8702778990046838
1959.0,-1.5719124304145562
1960.0,-2.0770475555019527
1961.0,-1.577571696949378
1962.0,-1.9349109897058399
1963.0,-1.4786579667983046
1964.0,-1.7328857768739807
1965.0,-2.4573932016582405
1966.0,-2.113174944344921
1967.0,-1.9291419640382146
1968.0,-2.26968076538654
1969.0,-2.386099671281955
1970.0,-2.185490575459581
1971.0,-2.778465940424228
1972.0,-2.736962966537449
1973.0,-2.8029911274751536
1974.0,-3.0943750933881744
1975.0,-3.1656810766180907
1976.0,-3.1314073533994597
1977.0,-3.3486018477758277
1978.0,-3.7542376465706893
1979.0,-3.9433914161893164
1980.0,-3.992372267050607
1981.0,-3.9319990364948816
1982.0,-4.058914449781663
1983.0,-4.274169564009051
1984.0,-4.286351243924158
1985.0,-4.512106878099946
1986.0,-4.149927249327029
1987.0,-4.243622211991359
1988.0,-4.461324082723967
1989.0,-4.174394396852966
1990.0,-3.8670770148990883
1991.0,-4.177750195875834
1992.0,-3.6967330575986344
1993.0,-3.8786330201772152
1994.0,-3.6463690889368183
1995.0,-3.510736056391753
1996.0,-3.111946290196236
1997.0,-3.1511109516561815
1998.0,-3.185615637756578
1999.0,-3.013749762658894
